,title,ingredients,instructions,author,date,rating,times,servings,image,category,Ing. Prices,Price,Ing. Nutr
185,Slow Cooker Baked Beans Using Canned Beans,"['½ cup hickory-flavored barbecue sauce', '½ cup ketchup', '½ cup packed brown sugar', '1 teaspoon dry mustard', '3 (14.5 ounce) cans great Northern beans, drained and rinsed', '1  green bell pepper, diced', '1 large onion, diced', '4 ounces cooked ham, diced']","['Mix together barbecue sauce, ketchup, brown sugar, and mustard in a 4-quart slow cooker until smooth. Stir in beans, bell pepper, onion, and ham until well combined.', 'Cook on Low until thickened, 8 to 12 hours.']",wannabe chefette,"Updated on June 5, 2023",4.5,"[{'Prep Time': '10 mins'}, {'Cook Time': ' 8 hrs'}, {'Total Time': ' 8 hrs 10 mins'}]",12,https://www.allrecipes.com/thmb/_AmqJwHZ0Ru2qVe-FtgoqE87RaM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1053651-e24497342ac74ba0b4273550f3bb397d.jpg, Baked Beans,"['$0.56', '$0.43', '$0.35', '$0.11', '$3.08', '$0.36', '$0.33', '$1.90']",7.12,"{'calories': '2453', 'protein': '118g', 'total_fat': '15g', 'carbs': '478g'}"
186,Slow Cooker Cowboy Beans,"['1 pound ground beef', '½ pound bacon, chopped', '1 (28 ounce) can baked beans with pork', '1 (15 ounce) can kidney beans, rinsed and drained', '1 (15 ounce) can lima beans, rinsed and drained', '2  onions, chopped', '1 cup ketchup', '1 cup brown sugar', '1 teaspoon prepared mustard']","['Gather the ingredients.', 'Heat a large skillet over medium-high heat. Cook and stir ground beef and bacon together in the hot skillet until beef is browned and crumbly, about 7 to 10 minutes.', 'Transfer hamburger and bacon into a slow cooker; stir in baked beans with pork, kidney beans, lima beans, onions, ketchup, brown sugar, and mustard.', 'Cover and cook on Low until thickened and bubbling, at least 3 hours.']",Heather,"Updated on June 25, 2023",4.6,"[{'Prep Time': '10 mins'}, {'Cook Time': ' 3 hrs 10 mins'}, {'Total Time': ' 3 hrs 20 mins'}]",8,https://www.allrecipes.com/thmb/sfglf1aKzGBHd5QgOJMlxkpx4EA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/ALR-242080-slow-cooker-cowboy-beans-2x3-11-9d07e9a88b9f42679ef85dc790432279.jpg, Baked Beans,"['$3.52', '$2.92', '$2.82', '$0.76', '$1.21', '$0.48', '$0.86', '$0.71', '$0.03']",13.31,"{'calories': '4789', 'protein': '196g', 'total_fat': '195g', 'carbs': '590g'}"
187,Pat's Baked Beans,"['6 slices bacon', '1 cup chopped onion', '1 clove garlic, minced', '1 (16 ounce) can pinto beans', '1 (16 ounce) can great Northern beans, drained', '1 (16 ounce) can baked beans', '1 (16 ounce) can red kidney beans, drained', '1 (15 ounce) can garbanzo beans, drained', '¾ cup ketchup', '½ cup molasses', '¼ cup packed brown sugar', '2 tablespoons Worcestershire sauce', '1 tablespoon yellow mustard', '½ teaspoon pepper']","['Preheat oven to 375 degrees F (190 degrees C).', 'Place bacon in a large, deep skillet. Cook over medium high heat until evenly brown. Drain, reserving 2 tablespoons of drippings, crumble and set aside in a large bowl. Cook the onion and garlic in the reserved drippings until onion is tender; drain excess grease and transfer to the bowl with the bacon.', 'To the bacon and onions add pinto beans, northern beans, baked beans, kidney beans and garbanzo beans. Stir in ketchup, molasses, brown sugar, Worcestershire sauce, mustard and black pepper. Mix well and transfer to a 9x12 inch casserole dish.', 'Cover and bake in preheated oven for 1 hour.']",Kelly,"Updated on July 14, 2022",4.7,"[{'Prep Time': '15 mins'}, {'Cook Time': ' 1 hr 15 mins'}, {'Total Time': ' 1 hr 30 mins'}, {'Yield': '10 servings'}]",10,https://www.allrecipes.com/thmb/77OJC-WVd38YKOZXx3a948ggwuU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/959099-84e48ecda4df48b8add59952e987269d.jpg, Baked Beans,"['$1.70', '$0.35', '$0.07', '$0.81', '$1.13', '$1.61', '$0.81', '$0.87', '$0.64', '$1.93', '$0.18', '$0.20', '$0.07', '$0.03']",10.4,"{'calories': '3647', 'protein': '143g', 'total_fat': '74g', 'carbs': '634g'}"
188,4-Bean Baked Beans,"['1 (15 ounce) can kidney beans, drained', '1 (15 ounce) can butter beans, drained', '1 (15 ounce) can lima beans, drained', '1 (16 ounce) can pork and beans, drained', '½ pound bacon, cut into small pieces', '1 large onion, chopped', '2 cloves garlic, chopped', '¾ cup brown sugar', '½ cup ketchup', '½ cup vinegar', '¼ cup molasses', '1 teaspoon dry mustard']","['Preheat oven to 350 degrees F (175 degrees C).', 'Place kidney beans, butter beans, lima beans, and pork and beans in a 2-quart casserole dish.', 'Heat a saucepan over medium heat; cook and stir bacon, onion, and garlic until bacon is browned, about 10 minutes. Pour off excess fat.', 'Whisk brown sugar, ketchup, vinegar, molasses, and mustard into bacon mixture; simmer until cooked through, about 20 minutes. Pour sauce over beans in the casserole dish.', 'Bake in the preheated oven until bubbling, 1 hour 15 minutes.']",scubaLQ,"Published on March 5, 2020",4.5,"[{'Prep Time': '15 mins'}, {'Cook Time': ' 1 hr 45 mins'}, {'Total Time': ' 2 hrs'}, {'Yield': '16 servings'}]",16,https://www.allrecipes.com/thmb/QDNeA9JbOTbkAnitZbxrA7oN1j0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/970144-e07d48373faa45bf804ba8e235fccbd5.jpg, Baked Beans,"['$0.76', '$1.21', '$1.21', '$1.61', '$2.92', '$0.33', '$0.13', '$0.53', '$0.43', '$0.39', '$0.96', '$0.11']",10.59,"{'calories': '3537', 'protein': '120g', 'total_fat': '101g', 'carbs': '557g'}"
189,Spicy Baked Beans,"['4 slices bacon, or more to taste, cut into bite-size pieces', '1 small onion, chopped', '2 (28 ounce) cans baked beans', '½ cup ketchup', '½ cup brown sugar', '2 tablespoons Worcestershire sauce', '2 tablespoons prepared yellow mustard', '2 tablespoons minced jalapeno pepper', '1 tablespoon chili powder', '1 tablespoon mustard powder']","['Preheat oven to 350 degrees F (175 degrees C).', 'Cook and stir bacon in a large skillet over medium-high heat to render some fat, 2 to 3 minutes. Stir onion into the rendered fat and cook until the bacon is crisp and the onion is tender, 7 to 10 minutes.', 'Stir baked beans, ketchup, brown sugar, Worcestershire sauce, prepared mustard, minced jalapeno pepper, chili powder, and mustard powder together in a large bowl; add bacon mixture and stir. Pour the mixture into a 13x9-inch baking dish.', 'Bake in the preheated oven until the liquid has thickened, 45 to 55 minutes.']",Katherine Wright,"Published on March 5, 2020",4.9,"[{'Prep Time': '15 mins'}, {'Cook Time': '55 mins'}, {'Total Time': ' 1 hr 10 mins'}, {'Yield': '12 servings'}]",12,https://www.allrecipes.com/thmb/kqw3mUzR21GMrupODAxaPoPHpPw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1590485-5e92122ab5c04d5a978a67a1c7710084.jpg, Baked Beans,"['$1.13', '$0.15', '$5.65', '$0.43', '$0.35', '$0.20', '$0.15', '$0.13', '$0.34', '$0.38']",8.91,"{'calories': '2728', 'protein': '100g', 'total_fat': '64g', 'carbs': '481g'}"
190,3BC (Best Baked Bean Casserole),"['1 tablespoon butter', '1 small onion, diced', '½ pound bacon', ""1 (28 ounce) can baked beans (such as Bush's Original®)"", '2 teaspoons Worcestershire sauce', '1 tablespoon ketchup', '1 teaspoon prepared yellow mustard', '1 cup brown sugar, divided']","['Preheat an oven to 400 degrees F (200 degrees C).', 'Melt the butter in a skillet over low heat. Cook and stir until the onion has softened and turned translucent, 10 to 15 minutes. Meanwhile, place the bacon in a large, deep skillet, and cook over medium-high heat, turning occasionally, until evenly browned, about 10 minutes. Drain the bacon slices on a paper towel-lined plate. Cut bacon into bite-sized pieces and set aside.', 'Combine the baked beans, Worcestershire sauce, ketchup, mustard, and onions in a 2-quart casserole dish. Stir in 2/3 of the cooked bacon and 1/4 of the brown sugar until evenly mixed. Cover the bean mixture with the remaining bacon, and sprinkle with the remaining brown sugar.', 'Bake in the preheated oven until hot and bubbly, about 45 minutes.']",NomNom,"Published on March 5, 2020",4.7,"[{'Prep Time': '10 mins'}, {'Cook Time': ' 1 hr'}, {'Total Time': ' 1 hr 10 mins'}, {'Yield': '6 servings'}]",6,https://www.allrecipes.com/thmb/gNZECrBdKnhapNX7gEscNLwwp_I=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/654892-9d0bcce230934affb4e4f1692ea7c70d.jpg, Baked Beans,"['$0.12', '$0.15', '$2.92', '$2.82', '$0.07', '$0.05', '$0.03', '$0.71']",6.87,"{'calories': '2778', 'protein': '71g', 'total_fat': '113g', 'carbs': '390g'}"
191,Apple Baked Beans,"['4 (16 ounce) cans pork and beans', '8 slices cooked bacon, crumbled', '2  Granny Smith apples - peeled, cored, and diced', '1 ⅓ cups barbeque sauce', '1 cup brown sugar', '¼ cup raisins (Optional)']","['Preheat oven to 350 degrees F (175 degrees C).', 'Stir pork and beans, bacon, apples, barbeque sauce, brown sugar, and raisins together in a 9x13-inch baking dish.', 'Bake in preheated oven for 90 minutes.']",Nancy S,"Published on March 5, 2020",4.9,"[{'Prep Time': '10 mins'}, {'Cook Time': ' 1 hr 30 mins'}, {'Total Time': ' 1 hr 40 mins'}, {'Yield': '12 servings'}]",12,https://www.allrecipes.com/thmb/jsyimvNT2PWQUGR7Xi_ECk01dg8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1060434-2ccb6529d7b24bdb95537ab8f401643c.jpg, Baked Beans,"['$6.46', '$0.82', '$1.61', '$1.50', '$0.71', '$0.25']",11.35,"{'calories': '4011', 'protein': '121g', 'total_fat': '53g', 'carbs': '813g'}"
192,Slow Cooker Baked Beans,"['1 pound dry great Northern beans', '8 cups water', '4 ounces diced salt pork', '1 cup chopped onion', '½ cup molasses', '⅓ cup packed brown sugar', '1 teaspoon dry mustard', '⅛ teaspoon ground black pepper']","['The night before, combine the Great Northern Beans and water in a large saucepan. Bring to a boil, and cook for 1 1/2 hours. Pour beans and their liquid into a bowl, cover and refrigerate overnight.', 'In the morning, drain off liquid, reserving 1 cup. Pour beans and the reserved liquid into the crock of a slow cooker. Stir in the salt pork, onion, molasses, brown sugar, mustard and pepper. Cover, and cook on Low for 12 to 14 hours. Stir before serving.']",creamcheese5,"Updated on December 24, 2022",4.2,"[{'Cook Time': ' 14 hrs'}, {'Total Time': ' 14 hrs'}, {'Yield': '8 servings'}]",8,https://www.allrecipes.com/thmb/MQZ2aahrttq7UhUUC1B-S4ryg-U=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/967834-slow-cooker-baked-beans-pomplemousse-4x3-1-9c232b70ed3d41d69d37b0aaedf294f6.jpg, Baked Beans,"['$0.78', '$1.17', '$0.35', '$1.93', '$0.24', '$0.11']",4.58,"{'calories': '2225', 'protein': '45g', 'total_fat': '94g', 'carbs': '309g'}"
193,Slow Cooker Baked Beans with Ham Hock,"['24 ounces dry white beans', '1 pound ham hocks', '1  onion, chopped', '½ cup packed brown sugar', '½ cup maple syrup', '1 teaspoon salt', '1 cup water', '½ cup ketchup', '2 tablespoons prepared mustard']","['In a large pot over high heat, combine the beans with water to cover and bring to a boil for 10 minutes. Remove from heat but let sit for 1 hour. Drain beans and place them in a slow cooker. Add the ham hocks, onion, brown sugar, maple syrup, salt and water.', 'Mix well, cover and cook on high setting for 4 to 5 hours, stirring occasionally. During the final hour of cooking, add the ketchup and mustard, remove the ham from the hocks and discard the hocks. Mix well and serve.']",Laura,"Updated on July 14, 2022",4.2,"[{'Prep Time': ' 1 hr'}, {'Cook Time': ' 5 hrs'}, {'Total Time': ' 6 hrs'}, {'Yield': '12 servings'}]",12,https://www.allrecipes.com/thmb/4E3YT-kOXpCkw65nHwhIXRDBkqM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/82070-4d6f9f4d6be640d994e93476494327d1.jpg, Baked Beans,"['$1.46', '$1.60', '$0.24', '$0.35', '$4.09', '$0.43', '$0.15']",8.32,"{'calories': '3469', 'protein': '196g', 'total_fat': '107g', 'carbs': '431g'}"
194,Betty's 3-Bean Hot Dish (a la Minnesota),"['¼ pound bacon', '1 pound ground beef', '1  onion, diced', '1 (15 ounce) can pork and beans, drained', '1 (15 ounce) can kidney beans, drained', '1 (15 ounce) can butter beans, drained', '½ cup ketchup', '½ cup brown sugar', '2 tablespoons white vinegar', '1 tablespoon yellow mustard']","['Place bacon in a large skillet and cook over medium-high heat, turning occasionally, until evenly browned, about 10 minutes. Drain bacon slices on paper towels. Crumble when cooled. Wipe out skillet with a paper towel.', 'Cook and stir ground beef in the hot skillet until browned and crumbly, 5 to 7 minutes. Drain and discard grease. Add onion and cook until clear, about 5 minutes more.', 'Combine cooked bacon, cooked beef, pork and beans, kidney beans, butter beans, ketchup, brown sugar, vinegar, and mustard in a slow cooker. Stir to combine. Cook on High until heated through, about 1 hour.']",MrsWifey/Mommy,"Published on March 5, 2020",4.8,"[{'Prep Time': '10 mins'}, {'Cook Time': ' 1 hr 20 mins'}, {'Total Time': ' 1 hr 30 mins'}, {'Yield': '1 pot'}]",8,https://www.allrecipes.com/thmb/nt1Z_hiT25LRnlUrcMGtvpYLJQA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5071777-098c588edbad4cd6a9678a20a9f58edb.jpg, Baked Beans,"['$1.46', '$3.52', '$0.24', '$1.51', '$0.76', '$1.21', '$0.43', '$0.35', '$0.10', '$0.07']",9.65,"{'calories': '3354', 'protein': '160g', 'total_fat': '145g', 'carbs': '364g'}"
195,Bean-Hole Beans,"['10 cups dried great Northern beans', '1 pound salt pork', '2  onions', '2 ½ cups molasses', '1 teaspoon black pepper', '4 teaspoons dry hot mustard', '½ cup butter']","['The bean hole should be 2 1/2 to 3 feet deep, depending on your pot. The hole should be big enough around to have a 6 inch space between the pot and the edge of the hole on all sides. To help hold heat, put some old tire chains or stones in the hole before starting the fire.', 'Start the fire and keep it filled with good dry hardwood. Let it burn for about 3 hours. The hole should be at least 3/4 full of hot coals. After the fire has been going for about an hour, place the beans in a large pot, on the stove with water to cover. Bring to a boil and cook until skins roll back when you blow on them, about 45 minutes. Watch closely, because they will get mushy if left too long.', 'When the hole is ready, cut the salt pork in to 2 inch wide and 1/4 inch thick slices. Place them into the bottom of the bean pot. Peel and cut the onions in half; lay them on top of the pork. Pour the beans and their liquid into the pot, then mix in the molasses, black pepper and dry mustard. Slice butter and place on top. Add enough boiling water to cover the beans by one inch. Cover the top of the pot tightly with aluminum foil so that it goes down over the sides by at least 2 inches. Place lid onto bean pot.', 'Before putting the pot into the hole, remove about 1/3 of the coals using a shovel. Remove and discard any burning pieces of wood. Place the bean pot into the hole, and put the coals from the hole back in around the sides and over the top of the bean pot. Now start filling the hole in with the dirt, packing it down with your feet as you go. You should end up with about 2 feet of dirt covering the pot. Cover the place where the beans are buried with a tarp or piece of metal to keep out rain.', 'Let the beans stew overnight in their bean hole. Carefully dig them out the next day and enjoy!']",HJARVEYGEE,"Updated on August 8, 2022",5.0,"[{'Prep Time': '55 mins'}, {'Cook Time': ' 12 hrs'}, {'Additional Time': '15 mins'}, {'Total Time': ' 13 hrs 10 mins'}, {'Yield': '30 servings'}]",30,https://www.allrecipes.com/thmb/S0EnMIUgbDZF0HLdVnKvIw1YIUk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/617702-08be6ca8ceb34d85a1af9148e2539320.jpg, Baked Beans,"['$7.84', '$4.70', '$0.48', '$9.63', '$0.06', '$0.43', '$0.97']",24.11,"{'calories': '12987', 'protein': '428g', 'total_fat': '482g', 'carbs': '1794g'}"
196,Perfect BBQ Baked Beans,"['1 pound ground beef', '1 small onion, minced', '2 tablespoons dry mesquite flavored seasoning mix', ""2 (28 ounce) cans baked beans (such as Bush's Original®)"", '¼ cup molasses', '¾ cup brown sugar', '¾ cup barbeque sauce', '2 teaspoons dry mustard powder', '2 pinches cayenne pepper, or to taste (Optional)']","['Preheat oven to 350 degrees F (175 degrees C).', 'In a large skillet over medium heat, cook the ground beef, onion, and mesquite seasoning until the meat is no longer pink, breaking it up into crumbles as it cooks, about 10 minutes. Drain excess grease, and transfer the meat mixture to a large baking dish. Stir in the baked beans, molasses, brown sugar, barbeque sauce, dry mustard powder, and cayenne pepper, and mix until any small lumps of brown sugar have dissolved.', 'Bake in the preheated oven until the beans are bubbling and the flavors have blended, about 20 minutes.']",aleasa,"Updated on July 3, 2022",4.8,"[{'Prep Time': '10 mins'}, {'Cook Time': '30 mins'}, {'Total Time': '40 mins'}, {'Yield': '10 servings'}]",10,https://www.allrecipes.com/thmb/Nov7ZxKzjpY_SA0KS-nqK46TWR0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/219059-Perfect-BBQ-Baked-Beans-Mauigirl_843662_original-4x3-1-ef7e31cfae0f4814aa3d839f6117aff4.jpg, Baked Beans,"['$3.52', '$0.15', '$5.65', '$0.96', '$0.53', '$0.84', '$0.21', '$0.23']",12.09,"{'calories': '4208', 'protein': '166g', 'total_fat': '119g', 'carbs': '658g'}"
